"","P_MASS_EST","P_SEMI_MAJOR_AXIS_EST","P_PERIOD","P_TEMP_EQUIL","S_RADIUS_EST","S_LUMINOSITY","P_HABITABLE"
"HD 31253 b",1.05070610357048,1.40634733911036,1.73357998310704,-1.1496882382706,0.0776486663603943,0.950036308143183,"non-habitable"
"HD 31527 b",-0.284520914244289,-0.307349317878468,-0.0790209971154777,0.105650670563642,-0.168352199046622,-0.156505747232082,"non-habitable"
"HD 31527 c",-0.153807915470995,-0.0174163067928214,0.523101431076542,-0.468366878519285,-0.168352199046622,-0.156505747232082,"non-habitable"
"HD 31527 d",-0.231722610571294,0.860333654958158,1.43633719484666,-1.3217924255691,-0.168352199046622,-0.156505747232082,"non-habitable"
"HD 3167 b",-0.7173118127625,-0.552422770058456,-1.29024838670746,1.38593261489528,-0.198207500739674,-0.415849449176074,"non-habitable"
"HD 3167 c",-0.370220129744795,-0.182379863336786,0.232282132027922,-0.364678574839302,-0.198207500739674,-0.415849449176074,"non-habitable"
"HD 3167 d",-0.458660490392752,-0.414094982771301,-0.417675443130933,0.282281435103011,-0.198207500739674,-0.415849449176074,"non-habitable"
"HD 32518 b",1.79369172002635,0.542081986332485,1.1367655917324,0.339699959656309,2.73276427469856,3.6456478391634,"non-habitable"
"HD 32963 b",1.10729381030483,3.0494625861573,2.63161764023465,-2.42791786245617,-0.15740994099016,-0.185441778131445,"non-habitable"
"HD 330075 b",0.931489556315187,-0.501319623311043,-0.844948098676482,0.620772286824906,-0.20761168825445,-0.612741161475695,"non-habitable"
"HD 33142 b",1.42595174956427,1.19050588011282,1.53670707428251,-0.622495180243033,0.924025542690151,2.06447242943628,"non-habitable"
"HD 33142 c",2.10964279833236,2.0562099434988,2.05460483426797,-1.07762780496591,0.924025542690151,2.06447242943628,"non-habitable"
"HD 33283 b",0.755920256287073,-0.252492385420278,-0.0295167319518011,0.504194256183865,0.146612708135412,1.05795278129638,"non-habitable"
"HD 33564 b",2.30704551017529,1.22587163121973,1.63262143057805,-0.977219213114197,0.108706497184606,1.13985222023052,"non-habitable"
"HD 33844 b",1.60010880144,1.75081056343446,1.8263586991707,-0.821227336672771,1.21869008481977,2.39785340023578,"non-habitable"
"HD 33844 c",1.53532080504338,2.29169567382321,2.10635516156241,-1.07722459987405,1.21869008481977,2.39785340023578,"non-habitable"
"HD 34445 b",1.18111560986278,2.15922648878153,2.18117665502291,-1.77063793063886,-0.0383363129884983,0.359521115085663,"non-habitable"
"HD 34445 c",0.445275111146877,0.732530640234206,1.30677519732598,-0.957228695026479,-0.0383363129884983,0.359521115085663,"non-habitable"
"HD 34445 d",0.194209809783989,0.368693640269059,0.977675572102006,-0.652670335494744,-0.0383363129884983,0.359521115085663,"non-habitable"
"HD 34445 e",-0.0777354141544333,-0.0127623365571349,0.501187681851426,-0.207971592112726,-0.0383363129884983,0.359521115085663,"non-habitable"
"HD 34445 f",0.287248890114933,1.69632689919284,1.93937697738209,-1.54000115143481,-0.0383363129884983,0.359521115085663,"non-habitable"
"HD 34445 g",0.822842107435725,4.3083510671547,3.11582482022793,-2.61644180568683,-0.0383363129884983,0.359521115085663,"non-habitable"
"HD 35759 b",1.89318499419126,0.20989998657606,0.78234395827639,-0.477699173363161,-0.0491850150528344,0.419279905817256,"non-habitable"
"HD 3651 b",0.586075780763093,0.037668244763232,0.629121001627975,-0.846956714136017,-0.194715428116167,-0.508209217126887,"non-habitable"
"HD 37605 b",1.73644896883301,0.00326504596796619,0.561992372120753,-0.74808156436015,-0.185668584053308,-0.442860171850083,"non-habitable"
"HD 37605 c",1.81623370862557,3.22682902444117,2.70721614834431,-2.67851923773049,-0.185668584053308,-0.442860171850083,"non-habitable"
"HD 38283 b",0.846680852469872,1.13040808671699,1.59622874240414,-1.15673232998497,-0.00385429210098964,0.552353908034215,"non-habitable"
"HD 38529 b",1.16783849300947,-0.298628793220926,-0.154585942376904,0.7244936603555,0.331561729259321,1.31627484678565,"non-habitable"
"HD 38529 c",2.47374038886962,3.17442027346807,2.57377418646085,-1.82437139795678,0.331561729259321,1.31627484678565,"non-habitable"
"HD 38801 b",2.35726536364538,1.80688624193987,1.94746793981044,-1.35616733860307,0.284540791685446,0.937401452338542,"non-habitable"
"HD 39091 b",2.35215171907498,2.87031352443499,2.56253740915946,-2.24641803268064,-0.126108729793066,0.0855791753006945,"non-habitable"
"HD 40307 b",-0.672535010955322,-0.485301198188954,-0.739314257868484,0.487834992246452,-0.206112287731823,-0.621159242457278,"non-habitable"
"HD 40307 c",-0.476134461450791,-0.408786119772502,-0.35671378058265,0.0829064700623471,-0.206112287731823,-0.621159242457278,"non-habitable"
"HD 40307 d",-0.325231371949171,-0.292759881566458,0.0312637865798201,-0.30100340974312,-0.206112287731823,-0.621159242457278,"non-habitable"
"HD 40307 f",-0.571253708168077,-0.0551658506560323,0.528940349222479,-0.778032738234939,-0.206112287731823,-0.621159242457278,"non-habitable"
"HD 40307 g",-0.447669807725383,0.557491925815612,1.26177878213828,-1.46264387992805,-0.206112287731823,-0.621159242457278,"habitable"
"HD 40956 b",1.73818536552496,1.55407540950389,1.85291219357097,-0.367406097810058,2.21239923221434,3.51199788364837,"non-habitable"
"HD 40979 b",1.99465242711743,0.914331491653415,1.42087979712958,-1.11950178152073,-0.091626708905557,0.299149808175813,"non-habitable"
"HD 41004 A b",1.70959984413363,1.83826876158734,2.13396827635348,-2.28237827003613,-0.203475033810305,-0.598688447195011,"non-habitable"
"HD 4113 b",1.48157796246075,1.42800278577283,1.80100379333282,-1.77148068253622,-0.145454021235126,-0.155951659480677,"non-habitable"
"HD 42012 b",1.49341589858276,1.81610905687534,2.06993781073475,-2.12782723594345,-0.213881146597633,-0.510453805799734,"non-habitable"
"HD 4203 b",1.64869867208858,1.30646499228827,1.6916669972014,-1.41040200118635,-0.0257973963021315,0.244786450479169,"non-habitable"
"HD 4203 c",1.63593873005968,4.49788289121746,3.2051076732994,-2.7422646992532,-0.0257973963021315,0.244786450479169,"non-habitable"
"HD 4208 b",1.18111560986278,1.79762868938971,2.0506208671962,-1.9658457317766,-0.182533854881716,-0.321544677560064,"non-habitable"
"HD 42618 b",-0.145910151457966,0.485792259845482,1.10841806688834,-1.04827201648142,-0.157456021508982,-0.185621993210924,"non-habitable"
"HD 4308 b",-0.102626873151758,-0.319171321074571,-0.11120798612796,0.126446932683795,-0.151186563165799,-0.178941697410212,"non-habitable"
"HD 4313 b",1.58038333528482,1.29169609883261,1.58552279379843,-0.584585615304181,1.14032185552998,2.36507374690794,"non-habitable"
"HD 43197 b",1.03542276210477,1.00561594089786,1.53973969510792,-1.57460363020959,-0.157456021508982,-0.277451387899867,"non-habitable"
"HD 43691 b",1.71143845636353,-0.0729694662596455,0.347628438036788,0.0523104740186471,0.030627728786519,0.752418761095093,"non-habitable"
"HD 44219 b",1.01962399334859,1.32901448344549,1.74098279206081,-1.44885963728266,-0.0571446880180484,0.216174399765462,"non-habitable"
"HD 45184 b",-0.217991351837883,-0.444320104427766,-0.596023017304008,0.616789130831591,-0.164649011817596,-0.153606623645565,"non-habitable"
"HD 45184 c",-0.357507916604999,-0.341215211403811,-0.198663744717551,0.207943067294317,-0.164649011817596,-0.153606623645565,"non-habitable"
"HD 45350 b",1.54589014287431,2.03610171789669,2.13431201236358,-1.98170869314326,-0.108685936404651,-0.0493704044126837,"non-habitable"
"HD 45364 b",0.495089470431509,0.679313355988049,1.33731916665613,-1.31080179381958,-0.167814342215361,-0.34367225144337,"non-habitable"
"HD 45364 c",1.07836781597586,0.97625396416094,1.56446466484342,-1.51865866954181,-0.167814342215361,-0.34367225144337,"non-habitable"
"HD 45652 b",0.883541981730287,-0.074955629839537,0.441947497235384,-0.603648607128365,-0.176264396538533,-0.424632356038132,"non-habitable"
"HD 46375 b",0.582004391928384,-0.501792337476625,-0.892812526869907,0.728452669069436,-0.200785865638975,-0.506380596517738,"non-habitable"
"HD 47186 b",0.0470195137813656,-0.477799086919745,-0.763526748850928,0.830737726220041,-0.132378188136249,-0.119700456587784,"non-habitable"
"HD 47186 c",0.785451408674539,2.40655333973494,2.32189225100191,-2.12542302670153,-0.132378188136249,-0.119700456587784,"non-habitable"
"HD 4732 b",1.67718616525415,1.32901448344549,1.59165929638903,-0.563010216689584,1.22182481399136,2.49575770735534,"non-habitable"
"HD 4732 c",1.67718616525415,3.63662958381041,2.70964713594028,-1.59707785915403,1.22182481399136,2.49575770735534,"non-habitable"
"HD 47366 b",1.53532080504338,1.35580360200881,1.59638039258712,-0.376247474094787,1.81742335659378,3.12351903527417,"non-habitable"
"HD 47366 c",1.56383145089222,1.97904813288814,1.94577863935549,-0.705646941942517,1.81742335659378,3.12351903527417,"non-habitable"
"HD 47536 b",2.20510824401766,2.0445047253852,1.96744732025285,-0.0231514456640909,6.54772967652564,5.40916573147924,"non-habitable"
"HD 48265 b",1.45379554262368,1.94172136085669,2.01788268297479,-1.42118765772474,0.171690541508145,0.94040581340824,"non-habitable"
"HD 4917 b",1.49777912916774,1.30306465423656,1.65009414061853,-0.653189067277869,1.09957037629929,2.17137999627868,"non-habitable"
"HD 49674 b",0.208038305228042,-0.45450149735579,-0.676930285162031,0.632265558536142,-0.151186563165799,-0.215090115162959,"non-habitable"
"HD 50499 b",1.44739137118824,3.32342815503156,2.6570282433719,-2.18052494764162,-0.0257973963021315,0.536170956381409,"non-habitable"
"HD 50499 c",1.77644312093809,5.06666314468928,3.34428564629818,-2.80381396448182,-0.0257973963021315,0.536170956381409,"non-habitable"
"HD 50554 b",2.02229309297859,2.37595696169747,2.29660812302086,-2.08888928900853,-0.151186563165799,-0.0450987013956505,"non-habitable"
"HD 51608 b",-0.198120723367734,-0.350310665544276,-0.163199108988002,0.0977582078331058,-0.164559869524143,-0.361931074874751,"non-habitable"
"HD 51608 c",-0.148917053150761,0.195524837400377,0.865037938894783,-0.880086592164505,-0.164559869524143,-0.361931074874751,"non-habitable"
"HD 52265 b",1.36281979286149,0.431419302084554,0.984143969622917,-0.761293654939613,-0.0957049915577978,0.266281522493556,"non-habitable"
"HD 5319 b",1.48037755168209,1.72228555511341,1.90603315637661,-1.01836829472106,0.801771104998075,1.75892414263835,"non-habitable"
"HD 5319 c",1.29788949524328,2.0445047253852,2.07931712395749,-1.17813465386257,0.801771104998075,1.75892414263835,"non-habitable"
"HD 55696 b",1.90668345823478,2.91781021588381,2.48746781619203,-2.038042376633,0.00554989541378545,0.607115636640637,"non-habitable"
"HD 5583 b",2.09449795350884,0.447536588010146,1.06944091448807,0.412749904989614,2.3785398783087,3.61912455361524,"non-habitable"
"HD 5608 b",1.51650880248563,2.02851436984879,2.01759977883867,-0.986006735340877,1.14032185552998,2.30245821569352,"non-habitable"
"HD 564 b",0.75732868300507,1.3402121214754,1.76384726121748,-1.58107961633209,-0.154321292337391,-0.0965331331011561,"non-habitable"
"HD 5891 b",2.22453248143389,0.618183337689486,1.20106664035862,0.338578972075038,2.86442289990541,3.84230412583525,"non-habitable"
"HD 59686 A b",2.17879246439751,1.20943091910822,1.48976150997744,0.0947582904215801,3.66691356783288,4.35620480380282,"non-habitable"
"HD 60532 b",1.30098442970253,0.805678340525491,1.2730562873428,-0.450477252692868,0.334696458430913,1.84780128960706,"non-habitable"
"HD 60532 c",1.70404031391961,1.75081056343446,1.87303380858348,-1.00182033534179,0.334696458430913,1.84780128960706,"non-habitable"
"HD 62509 b",1.66315890856493,1.78833613655765,1.86333591865825,-0.481268070345362,2.13403100292454,3.51623204881706,"non-habitable"
"HD 63454 b",0.628670690828726,-0.501319623311043,-0.921777282808015,0.495774683881693,-0.229554792455591,-0.715624814916899,"non-habitable"
"HD 63765 b",0.977626191675987,1.03108639987962,1.5882841948402,-1.67087716042346,-0.210746417426041,-0.485961019017095,"non-habitable"
"HD 6434 b",0.941087519911583,-0.275667932366646,0.0702231017462882,0.0995096001647139,-0.119839271449882,-0.0185312878937543,"non-habitable"
"HD 65216 b",1.39454697305534,1.45053750953831,1.85195822849239,-1.78868076639236,-0.17954906607586,-0.316946877118558,"non-habitable"
"HD 65216 c",1.60474028562931,4.09570184548646,3.08288414924336,-2.91252561078462,-0.17954906607586,-0.316946877118558,"non-habitable"
"HD 66141 b",2.11198995398727,1.3402121214754,1.75047195817752,0.273258175210772,6.23739148853807,5.1822270338581,"non-habitable"
"HD 66428 b",1.72766912033421,2.8941765982523,2.529917091775,-2.29739792835708,-0.116704542278291,-0.0317337109419931,"non-habitable"
"HD 67087 b",1.79676072704885,1.20235109482843,1.57928607951376,-1.06974082788327,0.0149540829285605,0.837905852787521,"non-habitable"
"HD 67087 c",2.01235938373011,3.28827915751149,2.6320830497312,-2.10332950545582,0.0149540829285605,0.837905852787521,"non-habitable"
"HD 6718 b",1.51623053284232,3.12627750328978,2.65975624329023,-2.47848981437298,-0.173129667366941,-0.216622896822294,"non-habitable"
"HD 68402 b",1.79828772434768,2.24575270447196,2.20888145366446,-2.01469686208619,-0.151186563165799,-0.0618844614946589,"non-habitable"
"HD 68988 b",1.59070617174504,-0.431422667731135,-0.5654561355056,0.719098476916874,-0.0978961672487404,0.150934135415434,"non-habitable"
"HD 70573 b",2.11972998434753,1.89759311456402,2.06625765462947,-2.07221041351086,-0.208083816084441,-0.378851236963809,"non-habitable"
"HD 70642 b",1.56131008958395,2.91781021588381,2.55588373084658,-2.37613502393686,-0.151186563165799,-0.188031801396588,"non-habitable"
"HD 7199 b",0.664295765322003,1.51276557497669,1.88656068845514,-1.85317705635753,-0.166860209023758,-0.364706428197953,"non-habitable"
"HD 72490 b",1.54010653243806,2.00219942458614,2.07025946491544,-0.984169807022491,1.08389673044133,2.27363747282586,"non-habitable"
"HD 72659 b",1.90425792912626,3.70159928622727,2.87084389537281,-2.34313677097423,-0.0132584796157647,0.487051002620795,"non-habitable"
"HD 72892 b",2.06697088228294,-0.0929036979639715,0.382505450123899,-0.244261289911163,-0.0884919797339653,0.0627884536582176,"non-habitable"
"HD 73267 b",1.79676072704885,2.25962599039058,2.28233683679916,-2.18342726306453,-0.144917104822616,-0.312258421880119,"non-habitable"
"HD 73526 b",1.79980976086883,0.633124887024198,1.23472782380669,-0.8798045619882,0.00868462458537714,0.37010433438195,"non-habitable"
"HD 73526 c",1.65287591006295,1.14254577704444,1.6198352005997,-1.23486878717075,0.00868462458537714,0.37010433438195,"non-habitable"
"HD 73534 b",1.32335688669691,2.80346972562815,2.46369328417205,-1.84070657188349,0.337831187602505,0.846306555724505,"non-habitable"
"HD 7449 b",0.957883413270123,2.39566973244728,2.28036187169373,-2.23620721060582,-0.175607774223147,-0.133698147303747,"non-habitable"
"HD 75289 b",0.941087519911583,-0.477799086919745,-0.829853603643287,1.04960113233222,-0.0853572505623736,0.300394839810979,"non-habitable"
"HD 75784 b",1.27376835612414,1.1449661389302,1.56180733819637,-0.835066506219247,0.594878979673023,1.36804198304685,"non-habitable"
"HD 75784 c",2.08301670394548,4.90967014930435,3.29611270264739,-2.45427517499557,0.594878979673023,1.36804198304685,"non-habitable"
"HD 75898 b",1.73991535044886,1.33013654568656,1.68008618950985,-1.219115021529,0.0243582704433356,0.648119362561403,"non-habitable"
"HD 76700 b",0.548093149394025,-0.477799086919745,-0.776001808974758,1.00829892834431,-0.0414710421600899,0.215023854182072,"non-habitable"
"HD 76920 b",1.91388556185771,1.28256324189135,1.67022443103001,-0.461152385022859,1.87071375251084,3.00991999681446,"non-habitable"
"HD 77338 b",-0.0218540366964315,-0.45450149735579,-0.608133687988007,0.520997624247028,-0.166860209023758,-0.376169992085073,"non-habitable"
"HD 7924 b",-0.492053690099286,-0.45450149735579,-0.636588923205482,0.293680454154088,-0.226420063284,-0.628326344389813,"non-habitable"
"HD 7924 c",-0.40493921766615,-0.333698085091362,-0.11998428143958,-0.192883516013132,-0.226420063284,-0.628326344389813,"non-habitable"
"HD 7924 d",-0.486820380693421,-0.243325565848591,0.126211774333327,-0.435201333785454,-0.226420063284,-0.628326344389813,"non-habitable"
"HD 79498 b",1.41051245242035,2.79730189981593,2.48139029571464,-2.31726897105729,-0.141782375651024,-0.114853876566389,"non-habitable"
"HD 80606 b",1.96463731964459,0.357069767578815,0.946937718194999,-1.05975270312024,-0.144917104822616,-0.209423979545238,"non-habitable"
"HD 81040 b",2.20189848011702,2.05287910246902,2.15571254677738,-2.09233727688017,-0.185668584053308,-0.284849619893067,"non-habitable"
"HD 81688 b",1.73818536552496,0.860605258615694,1.22209397736994,0.338063936263892,3.60421898440105,4.41812338945454,"non-habitable"
"HD 82886 b",1.66922208798229,1.73183072165873,1.96189611950793,-0.799966161464562,1.17793860558908,2.42846409842605,"non-habitable"
"HD 82943 b",1.51650880248563,1.32121322631345,1.70377214725069,-1.50108217429281,-0.136510231393783,0.0309994266196659,"non-habitable"
"HD 82943 c",1.58808701811058,0.768530873286651,1.32045701772457,-1.15791305632957,-0.136510231393783,0.0309994266196659,"non-habitable"
"HD 83443 b",0.771184779658567,-0.501319623311043,-0.898037159728217,0.836085320524652,-0.176264396538533,-0.369996479397498,"non-habitable"
"HD 8535 b",1.09377466779263,2.44605258317005,2.30508131120555,-1.9415197827682,-0.0978961672487404,0.256857924392598,"non-habitable"
"HD 85390 b",0.203474008606664,1.52626757590845,2.0313082805261,-1.99336898109787,-0.189021380659721,-0.502263094933356,"non-habitable"
"HD 85512 b",-0.75708341584297,-0.0296750718374951,0.594706146643981,-1.1672682224892,-0.248363167485142,-0.849325728265593,"non-habitable"
"HD 8574 b",1.60474028562931,0.791752652869372,1.33748880178909,-0.961888554698234,-0.0383363129884983,0.465469073877687,"non-habitable"
"HD 86081 b",1.45696509680809,-0.514114925899469,-1.03016851738806,1.41681573377542,-0.0132584796157647,0.491195506868288,"non-habitable"
"HD 86226 b",1.234831441253,2.70928665903734,2.44606239580692,-2.22981836881675,-0.151186563165799,-0.0830797627604545,"non-habitable"
"HD 86264 b",2.18417519339034,2.72205488149836,2.36930799937526,-1.74546027624709,0.118400145591086,1.14756335821311,"non-habitable"
"HD 8673 b",2.5154567416219,2.82188087760579,2.42582662801197,-1.958130416018,-0.0352015838169066,0.71462244088677,"non-habitable"
"HD 86950 b",1.87282941585695,2.63125225426071,2.28670053278738,-0.870342488732342,2.28763273233254,3.51488889534174,"non-habitable"
"HD 87646 b",2.4519681056377,-0.325763754073767,-0.185319445193507,0.487473765390935,0.0149540829285605,0.494857102421037,"non-habitable"
"HD 87883 b",1.47554490341054,3.14243009568155,2.7140763516758,-2.90383153050275,-0.223285334112408,-0.675919395604017,"non-habitable"
"HD 88133 b",0.688528721860728,-0.482719763831259,-0.841539785742353,1.33384230682925,0.21871147908202,0.895314523889075,"non-habitable"
"HD 89307 b",1.62282151183545,2.97016934534989,2.58144977615864,-2.26792160525246,-0.126108729793066,0.0457032491624725,"non-habitable"
"HD 89345 b",0.251390570974136,-0.34875539850259,-0.252869565841888,0.59457693828291,0.0776486663603943,0.589531335698367,"non-habitable"
"HD 89744 b",2.26676261777402,1.00177250415477,1.40530694943454,-0.777541372384353,0.181384597429417,1.41577720465639,"non-habitable"
"HD 90156 b",-0.04465816829462,-0.049259855111812,0.507700262472483,-0.586108147070453,-0.197503089478068,-0.388154674026046,"non-habitable"
"HD 9174 b",1.32251587011287,2.26116264395509,2.24565993448369,-1.7464028473094,0.0525708329876608,0.506369319972375,"non-habitable"
"HD 92788 b",1.89318499419126,1.0688039271828,1.53637415782872,-1.37934205573524,-0.113569813106699,-0.00599294726978646,"non-habitable"
"HD 92788 c",1.88184400644045,5.40527000436675,3.50884414329792,-3.19685882443527,-0.113569813106699,-0.00599294726978646,"non-habitable"
"HD 92987 b",2.59643888828698,5.20960326049272,3.44558169636629,-2.85994269305145,0.0243582704433356,0.528796234270526,"non-habitable"
"HD 93083 b",0.810451877870663,0.360884782993966,1.08584492457272,-1.12169519279636,-0.149378608116084,-0.451878073650852,"non-habitable"
"HD 9446 b",1.10729381030483,-0.172229750937003,0.236096818085915,-0.210831635462302,-0.157456021508982,-0.157193572900057,"non-habitable"
"HD 9446 c",1.55366355316477,0.639076166678414,1.24799165917832,-1.15415828462576,-0.157456021508982,-0.157193572900057,"non-habitable"
"HD 94834 b",1.38174196600775,2.64443125257233,2.40587328832469,-1.44096048918161,0.845657313400359,1.76718207046879,"non-habitable"
"HD 95089 b",1.85290782309831,3.00446586409256,2.47462688186979,-1.41295076659385,1.12151348050043,2.31408969050065,"non-habitable"
"HD 95089 c",1.38174196600775,1.51276557497669,1.73168400170169,-0.723871142909651,1.12151348050043,2.31408969050065,"non-habitable"
"HD 95127 b",2.3798305501218,1.42800278577283,1.75219028317013,0.68245881506346,12.3845953940294,6.67831542010432,"non-habitable"
"HD 95872 b",1.89068837550242,3.86689700812326,2.96970055616027,-2.98649803201559,-0.20761168825445,-0.51939595425322,"non-habitable"
"HD 96063 b",1.38543639083014,1.23754802988415,1.59516590231567,-0.590266676984923,1.0180674178379,2.25345656240587,"non-habitable"
"HD 96127 b",2.69784677261084,1.57447284852916,1.91479405690331,0.660552915346945,15.5475371281654,6.89059538969566,"non-habitable"
"HD 96167 b",1.11848611756418,1.48342994783744,1.77023831052364,-1.2586270421205,0.137208520620636,0.889186106173003,"non-habitable"
"HD 97658 b",-0.323815792955009,-0.398637796458807,-0.363387340494579,0.00628626537282503,-0.238958979970366,-0.652070635412473,"non-habitable"
"HD 98219 b",1.58927935726951,1.40634733911036,1.69411188132343,-0.738394687061066,0.971046480264026,2.09137412809968,"non-habitable"
"HD 98649 b",2.16991141679752,4.37749886023055,3.14626726457206,-2.99260429848821,-0.154321292337391,-0.145958068680192,"non-habitable"
"HD 98736 b",1.66922208798229,1.98850647944204,2.13728213263473,-2.15491810819092,-0.179399125710124,-0.442997670957999,"non-habitable"
"HD 99109 b",0.891001598520136,1.23754802988415,1.7010561396635,-1.71354864591803,-0.163725479852166,-0.388241460587264,"non-habitable"
"HD 99492 b",0.0470195137813656,-0.319171321074571,-0.0638233551620204,-0.290811631725878,-0.210746417426041,-0.670797112998884,"non-habitable"
"HD 99706 b",1.37048061196877,2.0860941659984,2.05921677193938,-0.969127278669769,1.25944156405046,2.4546121510774,"non-habitable"
"HD 99706 c",2.08714951671782,2.56023508415608,2.29016684087953,-1.19170237226466,1.25944156405046,2.4546121510774,"non-habitable"
"HIP 105854 b",2.25827308082003,0.860605258615694,1.22263116820235,-0.0125580321124905,2.0747848410125,3.29473192185343,"non-habitable"
"HIP 107773 b",1.59307457941487,0.735247237970457,1.08858922129245,0.400703342352328,3.16535690037821,4.33247091086008,"non-habitable"
"HIP 109384 b",1.48157796246075,1.26534712693338,1.77183010588061,-1.86308386067474,-0.191837041422582,-0.512790823711475,"non-habitable"
"HIP 109600 b",1.73470611266885,0.715159395771888,1.34966245514349,-1.34992713920265,-0.182884461800642,-0.360360537685108,"non-habitable"
"HIP 116454 b",-0.20028741915783,-0.409425649367866,-0.383244913755502,0.000496824410077509,-0.24522843831355,-0.689934114275871,"non-habitable"
"HIP 12961 b",0.797725050289255,-0.049259855111812,0.585378663630073,-1.35467788377876,-0.267171542514692,-0.923726457954215,"non-habitable"
"HIP 14810 b",1.91029833034773,-0.432341672152523,-0.536126978357266,0.538344597222009,-0.135512917307841,-0.182297503338462,"non-habitable"
"HIP 14810 c",1.39992947798343,0.477871282005954,1.10154192272433,-1.03817574313952,-0.135512917307841,-0.182297503338462,"non-habitable"
"HIP 14810 d",1.02758996971162,2.05287910246902,2.14463831375962,-2.0002978621792,-0.135512917307841,-0.182297503338462,"non-habitable"
"HIP 5158 b",1.25470428288865,0.966908411850781,1.56905656693164,-1.91753500221276,-0.235824250798775,-0.729684057972146,"non-habitable"
"HIP 5158 c",2.54237655287732,4.71946322576237,3.36921033019752,-3.5261792618553,-0.235824250798775,-0.729684057972146,"non-habitable"
"HIP 57274 b",-0.492053690099286,-0.431422667731135,-0.439830337031346,-0.0241380148944603,-0.226420063284,-0.774655670000035,"non-habitable"
"HIP 57274 c",0.857047640438284,-0.195074571298102,0.270211721136009,-0.733070809541901,-0.226420063284,-0.774655670000035,"non-habitable"
"HIP 57274 d",0.97471729692377,1.11821015946631,1.69143723360108,-2.06202935560911,-0.226420063284,-0.774655670000035,"non-habitable"
"HIP 63242 b",2.31114483249921,0.503129074437262,1.00809949181468,0.515313898628634,3.02417653531265,4.11918915859063,"non-habitable"
"HIP 65407 b",0.878140000673667,-0.197161940677375,0.200703961024208,-0.305844468957604,-0.179896500648864,-0.37591302059134,"non-habitable"
"HIP 65407 c",1.1601641602443,0.0772059975291909,0.671556560646723,-0.747536511243922,-0.179896500648864,-0.37591302059134,"non-habitable"
"HIP 65426 b",2.30187040910991,10.5428540640307,3.87383904298206,-3.82959765957421,0.0839181247035777,2.59172502948557,"non-habitable"
"HIP 65891 b",2.11198995398727,2.6900090912245,2.19954562131895,-0.822153883060631,2.32838421156323,3.74464291126932,"non-habitable"
"HIP 67537 b",2.40009448871094,3.76905812901055,2.67298179643835,-1.30812157114201,2.25315071144503,3.66344501721753,"non-habitable"
"HIP 67851 b",1.42426118394408,0.332430999757214,0.823360825695041,0.212616294686783,1.38483073091413,2.64648562554419,"non-habitable"
"HIP 67851 c",2.11042649904331,3.26796600638583,2.57266151530982,-1.40457729404813,1.38483073091413,2.64648562554419,"non-habitable"
"HIP 74890 b",1.68307161943111,2.18312823917846,2.04680929978354,-0.978394873115066,1.33780979334025,2.54709908329283,"non-habitable"
"HIP 79431 b",1.62059915388566,0.15804033877307,0.948229891279871,-2.00238033456316,-0.3016535634022,-0.98739468831149,"non-habitable"
"HIP 8541 b",2.07124703640388,2.68354948883005,2.4003104547379,-1.02462412473509,1.98356400268814,3.09429794024241,"non-habitable"
"HIP 91258 b",1.31402166549669,-0.45450149735579,-0.667432824752231,0.506072474357621,-0.191938042396491,-0.396763482603858,"non-habitable"
"HIP 97233 b",2.67588497300842,2.51628242658095,2.18630885819543,-1.17213571064812,1.20301643896181,2.5269820799991,"non-habitable"
"HR 810 b",1.65701623224069,1.00561594089786,1.49605259916209,-1.2272688086968,-0.116704542278291,0.190974774215938,"non-habitable"
"K2-10 b",0.134146807022763,-0.282265593895505,0.00140571793185497,-0.0321732537542956,-0.163725479852166,-0.254554356630961,"non-habitable"
"K2-100 b",-0.205589745006935,-0.526022115626233,-1.11857158525661,1.45668584319853,-0.0884919797339653,0.314248744078124,"non-habitable"
"K2-101 b",-0.616582548387251,-0.343684292820732,-0.141469179199777,-0.308236865423253,-0.242093709141958,-0.742484161804618,"non-habitable"
"K2-102 b",-0.875866318762005,-0.402256853063134,-0.3414631001095,-0.159954946698222,-0.248363167485142,-0.780851494783798,"non-habitable"
"K2-104 b",-0.627676745339002,-0.541828454964484,-1.0597505093786,0.106379402433993,-0.317327209260159,-0.986896249478689,"non-habitable"
"K2-105 b",-0.250509272158338,-0.409469021549444,-0.431874862989398,0.291918631510477,-0.185668584053308,-0.394586317818899,"non-habitable"
"K2-107 b",1.80978600340333,-0.483658153571155,-0.854315269660074,1.36997723697501,0.0964570413899445,0.972071676705731,"non-habitable"
"K2-108 b",0.0930104260756826,-0.458911079637725,-0.697114222358164,1.0735151930057,0.080783395531986,0.614902882641681,"non-habitable"
"K2-11 b",0.361450146448857,-0.0975115305737756,0.388784586960113,0.811066024813211,1.14345658470157,2.81573327799738,"non-habitable"
"K2-110 b",-0.449077946039448,-0.357433017126349,-0.170902948945448,-0.242907574646805,-0.248363167485142,-0.728978242489497,"non-habitable"
"K2-111 b",-0.367330706008975,-0.449636934887256,-0.640640464823974,0.78427416307485,-0.0853572505623736,0.0964055531281122,"non-habitable"
"K2-113 b",0.732956928604186,-0.444781981211304,-0.601482933739854,0.746277465446846,-0.0822225213907819,0.072115946568404,"non-habitable"
