"","P_MASS_EST","P_SEMI_MAJOR_AXIS_EST","P_PERIOD","P_TEMP_EQUIL","S_RADIUS_EST","S_LUMINOSITY","P_HABITABLE"
"Kepler-1441 b",-0.871133664850604,-0.0954751055683922,0.382054632669309,-0.343466727488635,-0.157456021508982,-0.153291573711142,"non-habitable"
"Kepler-84 f",-0.552663379249591,-0.049259855111812,0.447789474476924,-0.239171025158289,-0.104165625591924,0.175749145545989,"non-habitable"
"HD 99706 c",2.08714951671782,2.56023508415608,2.29016684087953,-1.19170237226466,1.25944156405046,2.4546121510774,"non-habitable"
"Kepler-758 d",-0.576997309676598,-0.245720433605317,0.0329269552048887,0.327762254232331,-0.0257973963021315,0.611755478910084,"non-habitable"
"HD 79498 b",1.41051245242035,2.79730189981593,2.48139029571464,-2.31726897105729,-0.141782375651024,-0.114853876566389,"non-habitable"
"HD 99706 b",1.37048061196877,2.0860941659984,2.05921677193938,-0.969127278669769,1.25944156405046,2.4546121510774,"non-habitable"
"Kepler-278 b",-0.112007490130552,-0.135299347207095,0.238024574778188,0.319352182606391,0.450681437779806,1.16839062355622,"non-habitable"
"HD 103774 b",0.806670014227766,-0.431422667731135,-0.595806428807782,0.988524587666368,-0.0277024025669995,0.756786790551775,"non-habitable"
"KIC 10525077 b",0.116751160077827,1.90398844798883,2.06773459847741,-1.82681211745965,-0.154321292337391,-0.0112424522950356,"non-habitable"
"Kepler-279 b",-0.198710811405292,-0.336790588613302,-0.231915515686983,0.763205125949768,0.0776486663603943,1.10040282350106,"non-habitable"
"Kepler-930 b",-0.573481232618176,0.163328029062402,0.704156903547012,-0.311615398089977,-0.0320668546453149,0.648266305789559,"non-habitable"
"Kepler-1525 b",-1.18180508322449,-0.510698424119474,-0.983149927542268,1.07656773279179,-0.144917104822616,-0.127201219147126,"non-habitable"
"Kepler-98 b",-0.722736185359555,-0.534572216090099,-1.14657357512253,1.31847788548402,-0.122974000621474,-0.138628891032716,"non-habitable"
"HAT-P-29 b",1.21407815744485,-0.429451771946246,-0.609193478810583,0.817333295734658,-0.0634141463612317,0.376030180601827,"non-habitable"
"Kepler-1367 b",-1.1732997782531,-0.542845767768615,-1.13957364418999,0.49972666744389,-0.28284518837265,-0.919123870361137,"non-habitable"
"K2-46 b",-0.598379728599329,-0.279530263991769,-0.00269884700449134,0.343778115970718,-0.0665488755328234,0.45659620851537,"non-habitable"
"HD 23596 b",2.30342896028001,2.66406819294744,2.40059346757182,-1.87264687744567,0.00868462458537714,0.636149040317665,"non-habitable"
"HD 2039 b",2.13409280063169,2.26116264395509,2.21732341360094,-1.96200433718605,-0.0978961672487404,0.157629527952072,"non-habitable"
"WASP-190 b",1.27376835612414,-0.439936598442961,-0.639199912828665,1.10414008601672,0.030627728786519,0.94327787511997,"non-habitable"
"Kepler-126 d",-0.464491774319315,0.312145790009668,0.889223907616091,-0.517726720237661,-0.0446057713316816,0.540131574151003,"non-habitable"
"Kepler-138 b",-1.39672763565816,-0.421002866001184,-0.321728350567404,-0.750585773603688,-0.333000855118117,-0.982404458099614,"non-habitable"
"HD 183263 b",1.91626184332674,1.6445596382313,1.89679310592566,-1.59592641054238,-0.0853572505623736,0.210503652402506,"non-habitable"
"XO-6 b",1.9667701923,-0.405147177982435,-0.799379626649493,1.16425464914656,0.134073791449045,1.53824550783257,"non-habitable"
"Kepler-1042 b",-0.556100275259168,-0.401197922141469,-0.330617662486077,-0.114084808251748,-0.24522843831355,-0.750293707036186,"non-habitable"
"K2-3 b",-0.559550161631694,-0.41562369084489,-0.33447894857876,-0.568655687809019,-0.295384105059017,-0.950341624553135,"non-habitable"
